run_id,project,config,workflow,stage,energy_joules,duration_seconds,timestamp,python_version
32647208567,gson,C4,P05 Gson C4 Combined,test-execution,243.003,39.87,,
32647206601,gson,C3,P05 Gson C3 Consolidated,checkout,4.85808,1.38,,
32647206601,gson,C3,P05 Gson C3 Consolidated,test-execution,250.532,46.21,,
32647202921,gson,C2,P05 Gson C2 Tests,checkout,4.34181,1.2,,
32647202921,gson,C2,P05 Gson C2 Tests,test-execution,221.529,34.33,,
32647201684,gson,C1,P05 Gson C1 Tests,checkout,7.74741,1.71,,
32647201684,gson,C1,P05 Gson C1 Tests,test-execution,250.308,41.99,,
32647199182,resty,C4,P04 resty C4 Combined,checkout,8.9015,1.86,,
32647199182,resty,C4,P04 resty C4 Combined,dependency-installation,43.5092,10.4,,
32647199182,resty,C4,P04 resty C4 Combined,test-execution,185.356,81.12,,
32647198087,resty,C3,P04 resty C3 Consolidated,checkout,5.28798,1.18,,
32647198087,resty,C3,P04 resty C3 Consolidated,dependency-installation,41.8454,10.38,,
32647198087,resty,C3,P04 resty C3 Consolidated,test-execution,185.388,80.4,,
32647196158,resty,C2,P04 resty C2 Tests,checkout,4.90811,1.13,,
32647196158,resty,C2,P04 resty C2 Tests,dependency-installation,45.8516,11.93,,
32647196158,resty,C2,P04 resty C2 Tests,test-execution,187.774,80.83,,
32647194532,resty,C1,P04 resty C1 Tests,checkout,5.51983,1.5,,
32647194532,resty,C1,P04 resty C1 Tests,dependency-installation,38.6246,9.98,,
32647194532,resty,C1,P04 resty C1 Tests,test-execution,182.806,80.27,,
32647192754,retrofit,C4,P03 Retrofit C4 Combined,checkout,4.47075,1.3,,
32647192754,retrofit,C4,P03 Retrofit C4 Combined,test-execution,298.612,59.21,,
32647189634,retrofit,C2,P03 Retrofit C2 Tests,test-execution,335.737,61.95,,
32647189784,retrofit,C3,P03 Retrofit C3 Consolidated,checkout,3.70446,1.06,,
32647189784,retrofit,C3,P03 Retrofit C3 Consolidated,test-execution,527.624,103.03,,
32647184839,retrofit,C1,P03 Retrofit C1 Tests,checkout,5.59046,1.56,,
32647184839,retrofit,C1,P03 Retrofit C1 Tests,test-execution,408.495,79.91,,
32647183047,got,C4,P02 got C4 Combined,checkout,5.20785,1.48,,
32647183047,got,C4,P02 got C4 Combined,dependency-installation,177.995,38.36,,
32647183047,got,C4,P02 got C4 Combined,test-execution,381.012,72.85,,
32647183047,got,C4,P02 got C4 Combined,dependency-installation,134.771,27.98,,
32647183047,got,C4,P02 got C4 Combined,test-execution,328.727,66.42,,
32647183212,got,C3,P02 got C3 Consolidated,checkout,5.95589,1.33,,
32647183212,got,C3,P02 got C3 Consolidated,dependency-installation,215.95,48.15,,
32647183212,got,C3,P02 got C3 Consolidated,test-execution,325.037,64.08,,
32647183212,got,C3,P02 got C3 Consolidated,dependency-installation,183.699,37.65,,
32647183212,got,C3,P02 got C3 Consolidated,test-execution,322.991,65.52,,
32647177725,got,C1,P02 got C1 Tests,dependency-installation,175.008,36.32,,
32647177725,got,C1,P02 got C1 Tests,test-execution,373.855,72.72,,
32647177725,got,C1,P02 got C1 Tests,checkout,4.71615,1.06,,
32647177725,got,C1,P02 got C1 Tests,dependency-installation,177.267,38.2,,
32647177725,got,C1,P02 got C1 Tests,test-execution,321.388,65.89,,
32647178408,got,C2,P02 got C2 Tests,checkout,7.89908,1.75,,
32647178408,got,C2,P02 got C2 Tests,dependency-installation,167.379,36.28,,
32647178408,got,C2,P02 got C2 Tests,test-execution,326.9,66.17,,
32647178408,got,C2,P02 got C2 Tests,checkout,5.87072,1.34,,
32647178408,got,C2,P02 got C2 Tests,dependency-installation,183.644,37.4,,
32647178408,got,C2,P02 got C2 Tests,test-execution,318.928,61.72,,
32647173959,httpie,C4,P01 HTTPie C4 Combined,checkout,2.84468,1.16,,
32647173959,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,86.8214,21.74,,
32647173959,httpie,C4,P01 HTTPie C4 Combined,coverage,388.051,107.14,,
32647173959,httpie,C4,P01 HTTPie C4 Combined,dist-test,85.1544,21.07,,
32647173959,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,83.9315,20.49,,3.12
32647173959,httpie,C4,P01 HTTPie C4 Combined,test-execution,344.033,96.37,,3.12
32647173959,httpie,C4,P01 HTTPie C4 Combined,checkout,8.96978,1.9,,3.10
32647173959,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,87.6745,20.58,,3.10
32647173959,httpie,C4,P01 HTTPie C4 Combined,test-execution,323.166,86.09,,3.10
32647173959,httpie,C4,P01 HTTPie C4 Combined,checkout,5.04055,1.63,,3.11
32647173959,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,65.8195,16.62,,3.11
32647173959,httpie,C4,P01 HTTPie C4 Combined,test-execution,298.731,86.39,,3.11
32647173959,httpie,C4,P01 HTTPie C4 Combined,checkout,4.70471,1.29,,
32647173959,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,46.0993,11.42,,
32647173959,httpie,C4,P01 HTTPie C4 Combined,lint,62.6094,15.44,,
32647167833,httpie,C2,P01 HTTPie C2 Tests,checkout,5.35296,1.21,,3.12
32647167833,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,80.1598,19.26,,3.12
32647167833,httpie,C2,P01 HTTPie C2 Tests,test-execution,345.623,96.75,,3.12
32647167833,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,80.6338,20.31,,3.11
32647167833,httpie,C2,P01 HTTPie C2 Tests,test-execution,324.965,92.82,,3.11
32647167833,httpie,C2,P01 HTTPie C2 Tests,checkout,6.27461,1.43,,3.10
32647167833,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,74.0216,17.73,,3.10
32647167833,httpie,C2,P01 HTTPie C2 Tests,test-execution,340.856,87.41,,3.10
32647166622,httpie,C1,P01 HTTPie C1 Coverage,checkout,4.17828,1.14,,
32647166622,httpie,C1,P01 HTTPie C1 Coverage,dependency-installation,104.303,25.54,,
32647166622,httpie,C1,P01 HTTPie C1 Coverage,coverage,376.284,104.4,,
32647166622,httpie,C1,P01 HTTPie C1 Coverage,dist-test,78.866,19.35,,
32647163285,httpie,C1,P01 HTTPie C1 Code Style,checkout,11.1529,2.34,,
32647163285,httpie,C1,P01 HTTPie C1 Code Style,dependency-installation,49.2026,11.87,,
32647163285,httpie,C1,P01 HTTPie C1 Code Style,lint,79.6001,19.81,,
32647161831,httpie,C1,P01 HTTPie C1 Tests,checkout,4.76649,1.4,,3.12
32647161831,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,99.7651,25.31,,3.12
32647161831,httpie,C1,P01 HTTPie C1 Tests,test-execution,347.621,97.45,,3.12
32647161831,httpie,C1,P01 HTTPie C1 Tests,checkout,4.61086,1.13,,3.11
32647161831,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,100.692,24.47,,3.11
32647161831,httpie,C1,P01 HTTPie C1 Tests,test-execution,334.13,94.5,,3.11
32647161831,httpie,C1,P01 HTTPie C1 Tests,checkout,4.85116,1.1,,3.10
32647161831,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,91.1982,22.32,,3.10
32647161831,httpie,C1,P01 HTTPie C1 Tests,test-execution,300.846,81.62,,3.10
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,102.815,25.26,,
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,coverage,377.991,104.5,,
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,dist-test,78.9027,19.41,,
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,checkout,3.3137,1.24,,3.12
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,87.8985,21.79,,3.12
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,351.993,99.01,,3.12
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,110.863,26.63,,3.10
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,333.434,94.1,,3.10
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,checkout,6.29566,1.46,,3.11
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,84.1517,19.0,,3.11
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,300.062,80.1,,3.11
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,53.9077,12.89,,
32647024996,httpie,C3,P01 HTTPie C3 Consolidated,lint,75.5173,18.76,,
32647024030,httpie,C2,P01 HTTPie C2 Code Style,dependency-installation,54.6633,13.08,,
32647024030,httpie,C2,P01 HTTPie C2 Code Style,lint,66.8795,16.47,,
32647024131,httpie,C2,P01 HTTPie C2 Coverage,checkout,3.356,1.23,,
32647024131,httpie,C2,P01 HTTPie C2 Coverage,dependency-installation,69.4743,17.67,,
32647024131,httpie,C2,P01 HTTPie C2 Coverage,coverage,310.83,89.24,,
32647024131,httpie,C2,P01 HTTPie C2 Coverage,dist-test,63.0063,15.54,,
32646940280,gson,C4,P05 Gson C4 Combined,checkout,6.0232,1.35,,
32646940280,gson,C4,P05 Gson C4 Combined,test-execution,203.748,32.27,,
32646939020,gson,C3,P05 Gson C3 Consolidated,test-execution,256.466,44.8,,
32646936298,gson,C2,P05 Gson C2 Tests,checkout,4.80816,1.17,,
32646936298,gson,C2,P05 Gson C2 Tests,test-execution,237.766,38.27,,
32646935102,gson,C1,P05 Gson C1 Tests,checkout,4.1257,1.12,,
32646935102,gson,C1,P05 Gson C1 Tests,test-execution,351.767,75.25,,
32646933519,resty,C4,P04 resty C4 Combined,checkout,11.8709,2.27,,
32646933519,resty,C4,P04 resty C4 Combined,dependency-installation,37.9698,8.97,,
32646933519,resty,C4,P04 resty C4 Combined,test-execution,183.62,80.84,,
32646932487,resty,C3,P04 resty C3 Consolidated,checkout,8.16998,1.8,,
32646932487,resty,C3,P04 resty C3 Consolidated,dependency-installation,36.5229,8.63,,
32646932487,resty,C3,P04 resty C3 Consolidated,test-execution,183.242,80.5,,
32646931578,resty,C2,P04 resty C2 Tests,checkout,5.26965,1.93,,
32646931578,resty,C2,P04 resty C2 Tests,dependency-installation,42.0224,10.4,,
32646931578,resty,C2,P04 resty C2 Tests,test-execution,185.229,81.48,,
32646929593,resty,C1,P04 resty C1 Tests,checkout,5.35441,1.16,,
32646929593,resty,C1,P04 resty C1 Tests,dependency-installation,39.7782,9.35,,
32646929593,resty,C1,P04 resty C1 Tests,test-execution,182.986,79.72,,
32646928034,retrofit,C4,P03 Retrofit C4 Combined,checkout,6.19261,1.43,,
32646928034,retrofit,C4,P03 Retrofit C4 Combined,test-execution,333.267,63.85,,
32646925765,retrofit,C2,P03 Retrofit C2 Tests,test-execution,315.455,59.31,,
32646926093,retrofit,C3,P03 Retrofit C3 Consolidated,checkout,6.01337,1.42,,
32646926093,retrofit,C3,P03 Retrofit C3 Consolidated,test-execution,398.99,73.69,,
32646922407,retrofit,C1,P03 Retrofit C1 Tests,checkout,2.65455,1.1,,
32646922407,retrofit,C1,P03 Retrofit C1 Tests,test-execution,529.835,95.96,,
32646920052,got,C4,P02 got C4 Combined,checkout,4.48193,1.24,,
32646920052,got,C4,P02 got C4 Combined,dependency-installation,164.043,34.17,,
32646920052,got,C4,P02 got C4 Combined,test-execution,377.006,71.9,,
32646920052,got,C4,P02 got C4 Combined,dependency-installation,187.077,40.07,,
32646920052,got,C4,P02 got C4 Combined,test-execution,268.016,54.25,,
32646920059,got,C3,P02 got C3 Consolidated,dependency-installation,166.491,35.75,,
32646920059,got,C3,P02 got C3 Consolidated,test-execution,379.139,72.83,,
32646920059,got,C3,P02 got C3 Consolidated,checkout,4.13064,1.18,,
32646920059,got,C3,P02 got C3 Consolidated,dependency-installation,148.417,33.29,,
32646920059,got,C3,P02 got C3 Consolidated,test-execution,328.407,67.45,,
32646916807,got,C2,P02 got C2 Tests,checkout,4.99074,1.36,,
32646916807,got,C2,P02 got C2 Tests,dependency-installation,196.549,46.09,,
32646916807,got,C2,P02 got C2 Tests,test-execution,379.009,72.81,,
32646916807,got,C2,P02 got C2 Tests,dependency-installation,141.909,29.26,,
32646916807,got,C2,P02 got C2 Tests,test-execution,313.093,64.0,,
32646915525,got,C1,P02 got C1 Tests,dependency-installation,152.875,33.33,,
32646915525,got,C1,P02 got C1 Tests,test-execution,341.274,69.26,,
32646915525,got,C1,P02 got C1 Tests,dependency-installation,135.877,29.51,,
32646915525,got,C1,P02 got C1 Tests,test-execution,317.557,62.46,,
32646913037,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,84.7043,20.57,,
32646913037,httpie,C4,P01 HTTPie C4 Combined,coverage,380.761,105.24,,
32646913037,httpie,C4,P01 HTTPie C4 Combined,dist-test,79.8532,19.61,,
32646913037,httpie,C4,P01 HTTPie C4 Combined,checkout,4.97213,1.13,,3.10
32646913037,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,86.409,20.98,,3.10
32646913037,httpie,C4,P01 HTTPie C4 Combined,test-execution,340.992,96.3,,3.10
32646913037,httpie,C4,P01 HTTPie C4 Combined,checkout,5.81649,1.59,,3.12
32646913037,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,76.6239,19.18,,3.12
32646913037,httpie,C4,P01 HTTPie C4 Combined,test-execution,338.15,96.02,,3.12
32646913037,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,87.8401,20.84,,3.11
32646913037,httpie,C4,P01 HTTPie C4 Combined,test-execution,328.598,92.48,,3.11
32646913037,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,53.8106,12.83,,
32646913037,httpie,C4,P01 HTTPie C4 Combined,lint,66.8549,16.28,,
32646906995,httpie,C2,P01 HTTPie C2 Tests,checkout,9.05139,2.01,,3.10
32646906995,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,81.7832,19.83,,3.10
32646906995,httpie,C2,P01 HTTPie C2 Tests,test-execution,334.645,94.51,,3.10
32646906995,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,73.377,17.37,,3.11
32646906995,httpie,C2,P01 HTTPie C2 Tests,test-execution,322.932,92.09,,3.11
32646906995,httpie,C2,P01 HTTPie C2 Tests,checkout,4.07056,1.15,,3.12
32646906995,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,67.7872,16.82,,3.12
32646906995,httpie,C2,P01 HTTPie C2 Tests,test-execution,289.191,80.08,,3.12
32646905437,httpie,C1,P01 HTTPie C1 Coverage,dependency-installation,106.174,25.89,,
32646905437,httpie,C1,P01 HTTPie C1 Coverage,coverage,373.959,103.13,,
32646905437,httpie,C1,P01 HTTPie C1 Coverage,dist-test,80.5228,19.75,,
32646902820,httpie,C1,P01 HTTPie C1 Code Style,dependency-installation,52.3661,12.71,,
32646902820,httpie,C1,P01 HTTPie C1 Code Style,lint,70.8656,17.6,,
32646900926,httpie,C1,P01 HTTPie C1 Tests,checkout,2.64379,1.08,,3.12
32646900926,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,91.8502,22.67,,3.12
32646900926,httpie,C1,P01 HTTPie C1 Tests,test-execution,370.511,103.44,,3.12
32646900926,httpie,C1,P01 HTTPie C1 Tests,checkout,5.86287,1.47,,3.10
32646900926,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,135.918,30.46,,3.10
32646900926,httpie,C1,P01 HTTPie C1 Tests,test-execution,326.972,85.62,,3.10
32646900926,httpie,C1,P01 HTTPie C1 Tests,checkout,4.37422,1.27,,3.11
32646900926,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,100.703,25.4,,3.11
32646900926,httpie,C1,P01 HTTPie C1 Tests,test-execution,315.986,89.91,,3.11
32646680734,gson,C4,P05 Gson C4 Combined,checkout,4.64994,1.21,,
32646680734,gson,C4,P05 Gson C4 Combined,test-execution,192.163,32.66,,
32646679351,gson,C3,P05 Gson C3 Consolidated,checkout,4.95098,1.09,,
32646679351,gson,C3,P05 Gson C3 Consolidated,test-execution,261.558,47.04,,
32646677421,gson,C2,P05 Gson C2 Tests,checkout,4.81945,1.1,,
32646677421,gson,C2,P05 Gson C2 Tests,test-execution,222.299,34.59,,
32646676072,gson,C1,P05 Gson C1 Tests,checkout,5.76592,1.58,,
32646676072,gson,C1,P05 Gson C1 Tests,test-execution,279.286,50.99,,
32646674869,resty,C4,P04 resty C4 Combined,dependency-installation,37.4362,9.04,,
32646674869,resty,C4,P04 resty C4 Combined,test-execution,189.472,78.07,,
32646673791,resty,C3,P04 resty C3 Consolidated,checkout,8.19625,1.84,,
32646673791,resty,C3,P04 resty C3 Consolidated,dependency-installation,51.3009,13.09,,
32646673791,resty,C3,P04 resty C3 Consolidated,test-execution,185.014,80.84,,
32646672665,resty,C2,P04 resty C2 Tests,dependency-installation,45.4303,11.35,,
32646672665,resty,C2,P04 resty C2 Tests,test-execution,182.34,79.76,,
32646671742,resty,C1,P04 resty C1 Tests,checkout,7.24293,1.62,,
32646671742,resty,C1,P04 resty C1 Tests,dependency-installation,42.7219,10.25,,
32646671742,resty,C1,P04 resty C1 Tests,test-execution,182.332,79.52,,
32646669333,retrofit,C4,P03 Retrofit C4 Combined,checkout,2.77361,1.09,,
32646669333,retrofit,C4,P03 Retrofit C4 Combined,test-execution,351.674,69.83,,
32646667222,retrofit,C2,P03 Retrofit C2 Tests,checkout,5.01641,1.1,,
32646667222,retrofit,C2,P03 Retrofit C2 Tests,test-execution,333.308,65.88,,
32646667137,retrofit,C3,P03 Retrofit C3 Consolidated,checkout,4.03252,1.14,,
32646667137,retrofit,C3,P03 Retrofit C3 Consolidated,test-execution,564.06,107.25,,
32646664080,retrofit,C1,P03 Retrofit C1 Tests,checkout,4.72515,1.29,,
32646664080,retrofit,C1,P03 Retrofit C1 Tests,test-execution,528.816,93.39,,
32646662453,got,C4,P02 got C4 Combined,checkout,3.30461,1.2,,
32646662453,got,C4,P02 got C4 Combined,dependency-installation,158.441,34.7,,
32646662453,got,C4,P02 got C4 Combined,test-execution,381.823,73.13,,
32646662453,got,C4,P02 got C4 Combined,checkout,3.23555,1.06,,
32646662453,got,C4,P02 got C4 Combined,dependency-installation,165.874,36.95,,
32646662453,got,C4,P02 got C4 Combined,test-execution,329.634,67.21,,
32646661437,got,C3,P02 got C3 Consolidated,dependency-installation,171.466,35.46,,
32646661437,got,C3,P02 got C3 Consolidated,test-execution,371.52,71.05,,
32646661437,got,C3,P02 got C3 Consolidated,checkout,3.60887,1.21,,
32646661437,got,C3,P02 got C3 Consolidated,dependency-installation,148.728,33.38,,
32646661437,got,C3,P02 got C3 Consolidated,test-execution,332.833,68.38,,
32646658564,got,C2,P02 got C2 Tests,dependency-installation,146.289,30.78,,
32646658564,got,C2,P02 got C2 Tests,test-execution,382.78,73.68,,
32646658564,got,C2,P02 got C2 Tests,dependency-installation,143.597,29.24,,
32646658564,got,C2,P02 got C2 Tests,test-execution,324.137,66.04,,
32646657274,got,C1,P02 got C1 Tests,dependency-installation,187.298,39.9,,
32646657274,got,C1,P02 got C1 Tests,test-execution,385.467,73.24,,
32646657274,got,C1,P02 got C1 Tests,checkout,4.55416,1.05,,
32646657274,got,C1,P02 got C1 Tests,dependency-installation,176.732,39.81,,
32646657274,got,C1,P02 got C1 Tests,test-execution,328.737,66.81,,
32646654030,httpie,C4,P01 HTTPie C4 Combined,checkout,4.89639,1.11,,
32646654030,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,83.5972,19.81,,
32646654030,httpie,C4,P01 HTTPie C4 Combined,coverage,393.82,101.42,,
32646654030,httpie,C4,P01 HTTPie C4 Combined,dist-test,69.0189,16.58,,
32646654030,httpie,C4,P01 HTTPie C4 Combined,checkout,4.74992,1.09,,3.10
32646654030,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,83.8604,20.22,,3.10
32646654030,httpie,C4,P01 HTTPie C4 Combined,test-execution,348.946,97.4,,3.10
32646654030,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,99.1756,23.93,,3.12
32646654030,httpie,C4,P01 HTTPie C4 Combined,test-execution,280.67,81.64,,3.12
32646654030,httpie,C4,P01 HTTPie C4 Combined,checkout,3.85755,1.26,,3.11
32646654030,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,73.1121,18.56,,3.11
32646654030,httpie,C4,P01 HTTPie C4 Combined,test-execution,263.593,77.7,,3.11
32646654030,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,60.8384,14.92,,
32646654030,httpie,C4,P01 HTTPie C4 Combined,lint,72.9906,17.88,,
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,98.9578,24.35,,
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,coverage,388.773,106.51,,
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,dist-test,80.8641,19.89,,
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,checkout,5.2913,1.18,,3.12
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,113.522,27.79,,3.12
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,343.851,96.44,,3.12
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,122.465,28.52,,3.10
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,296.032,84.21,,3.10
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,107.622,26.01,,3.11
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,309.428,89.15,,3.11
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,53.3987,12.87,,
32646653475,httpie,C3,P01 HTTPie C3 Consolidated,lint,72.7409,17.79,,
32646652560,httpie,C2,P01 HTTPie C2 Code Style,dependency-installation,55.5872,13.38,,
32646652560,httpie,C2,P01 HTTPie C2 Code Style,lint,66.9612,16.4,,
32646652951,httpie,C2,P01 HTTPie C2 Coverage,dependency-installation,94.2474,22.21,,
32646652951,httpie,C2,P01 HTTPie C2 Coverage,coverage,386.525,106.74,,
32646652951,httpie,C2,P01 HTTPie C2 Coverage,dist-test,81.6215,19.95,,
32646647632,httpie,C2,P01 HTTPie C2 Tests,checkout,4.79271,1.05,,3.11
32646647632,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,89.4532,21.6,,3.11
32646647632,httpie,C2,P01 HTTPie C2 Tests,test-execution,331.36,93.95,,3.11
32646647632,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,72.8513,17.61,,3.12
32646647632,httpie,C2,P01 HTTPie C2 Tests,test-execution,336.226,94.57,,3.12
32646647632,httpie,C2,P01 HTTPie C2 Tests,checkout,6.9436,1.62,,3.10
32646647632,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,74.8774,17.83,,3.10
32646647632,httpie,C2,P01 HTTPie C2 Tests,test-execution,315.99,87.54,,3.10
32646646005,httpie,C1,P01 HTTPie C1 Coverage,checkout,6.57712,1.71,,
32646646005,httpie,C1,P01 HTTPie C1 Coverage,dependency-installation,131.982,32.13,,
32646646005,httpie,C1,P01 HTTPie C1 Coverage,coverage,349.927,95.77,,
32646646005,httpie,C1,P01 HTTPie C1 Coverage,dist-test,71.6876,17.67,,
32646643279,httpie,C1,P01 HTTPie C1 Code Style,dependency-installation,55.9991,13.13,,
32646643279,httpie,C1,P01 HTTPie C1 Code Style,lint,73.6257,18.1,,
32646641653,httpie,C1,P01 HTTPie C1 Tests,checkout,5.77484,1.31,,3.10
32646641653,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,110.213,26.54,,3.10
32646641653,httpie,C1,P01 HTTPie C1 Tests,test-execution,355.195,99.5,,3.10
32646641653,httpie,C1,P01 HTTPie C1 Tests,checkout,4.47733,1.28,,3.12
32646641653,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,91.2515,22.39,,3.12
32646641653,httpie,C1,P01 HTTPie C1 Tests,test-execution,352.279,98.56,,3.12
32646641653,httpie,C1,P01 HTTPie C1 Tests,checkout,5.36391,1.22,,3.11
32646641653,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,100.164,22.96,,3.11
32646641653,httpie,C1,P01 HTTPie C1 Tests,test-execution,312.987,82.5,,3.11
32646428943,gson,C4,P05 Gson C4 Combined,checkout,5.03566,1.47,,
32646428943,gson,C4,P05 Gson C4 Combined,test-execution,215.185,33.49,,
32646427160,gson,C3,P05 Gson C3 Consolidated,test-execution,250.935,43.28,,
32646424886,gson,C2,P05 Gson C2 Tests,test-execution,227.132,36.18,,
32646423471,gson,C1,P05 Gson C1 Tests,checkout,4.68055,1.08,,
32646423471,gson,C1,P05 Gson C1 Tests,test-execution,270.005,47.7,,
32646421375,resty,C4,P04 resty C4 Combined,checkout,6.2525,1.39,,
32646421375,resty,C4,P04 resty C4 Combined,dependency-installation,38.5765,9.18,,
32646421375,resty,C4,P04 resty C4 Combined,test-execution,187.375,80.64,,
32646420119,resty,C3,P04 resty C3 Consolidated,checkout,8.31352,1.9,,
32646420119,resty,C3,P04 resty C3 Consolidated,dependency-installation,47.116,12.26,,
32646420119,resty,C3,P04 resty C3 Consolidated,test-execution,187.793,80.8,,
32646417899,resty,C2,P04 resty C2 Tests,checkout,6.775,1.49,,
32646417899,resty,C2,P04 resty C2 Tests,dependency-installation,37.689,8.85,,
32646417899,resty,C2,P04 resty C2 Tests,test-execution,186.769,80.59,,
32646416189,resty,C1,P04 resty C1 Tests,checkout,4.04661,1.35,,
32646416189,resty,C1,P04 resty C1 Tests,dependency-installation,44.7903,11.6,,
32646416189,resty,C1,P04 resty C1 Tests,test-execution,185.192,79.87,,
32646413878,retrofit,C4,P03 Retrofit C4 Combined,checkout,4.86403,1.1,,
32646413878,retrofit,C4,P03 Retrofit C4 Combined,test-execution,336.438,64.71,,
32646412284,retrofit,C3,P03 Retrofit C3 Consolidated,checkout,5.8722,1.34,,
32646412284,retrofit,C3,P03 Retrofit C3 Consolidated,test-execution,520.349,93.5,,
32646411445,retrofit,C2,P03 Retrofit C2 Tests,test-execution,304.419,55.64,,
32646408288,retrofit,C1,P03 Retrofit C1 Tests,checkout,6.34005,1.38,,
32646408288,retrofit,C1,P03 Retrofit C1 Tests,test-execution,502.067,89.28,,
32646405586,got,C3,P02 got C3 Consolidated,checkout,4.90273,1.13,,
32646405586,got,C3,P02 got C3 Consolidated,dependency-installation,189.49,39.59,,
32646405586,got,C3,P02 got C3 Consolidated,test-execution,389.125,74.32,,
32646405586,got,C3,P02 got C3 Consolidated,checkout,4.02366,1.11,,
32646405586,got,C3,P02 got C3 Consolidated,dependency-installation,159.819,34.88,,
32646405586,got,C3,P02 got C3 Consolidated,test-execution,318.83,65.85,,
32646405574,got,C4,P02 got C4 Combined,checkout,4.26316,1.21,,
32646405574,got,C4,P02 got C4 Combined,dependency-installation,141.901,30.93,,
32646405574,got,C4,P02 got C4 Combined,test-execution,381.345,73.37,,
32646405574,got,C4,P02 got C4 Combined,dependency-installation,149.134,30.58,,
32646405574,got,C4,P02 got C4 Combined,test-execution,325.642,66.24,,
32646401426,got,C2,P02 got C2 Tests,checkout,5.10274,1.17,,
32646401426,got,C2,P02 got C2 Tests,dependency-installation,173.36,36.27,,
32646401426,got,C2,P02 got C2 Tests,test-execution,332.176,67.92,,
32646401426,got,C2,P02 got C2 Tests,dependency-installation,158.091,32.02,,
32646401426,got,C2,P02 got C2 Tests,test-execution,390.454,74.08,,
32646399854,got,C1,P02 got C1 Tests,checkout,6.40824,1.45,,
32646399854,got,C1,P02 got C1 Tests,dependency-installation,198.678,47.04,,
32646399854,got,C1,P02 got C1 Tests,test-execution,330.963,67.39,,
32646399854,got,C1,P02 got C1 Tests,dependency-installation,176.163,36.48,,
32646399854,got,C1,P02 got C1 Tests,test-execution,400.209,76.61,,
32646396589,httpie,C4,P01 HTTPie C4 Combined,checkout,3.96476,1.09,,
32646396589,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,86.7231,21.54,,
